Index,CellType
1,CD8_Naive
2,Unknown
3,CD8_Naive
4,Unknown
5,naive_T_effectors
6,CD8_Naive
7,naive_T_effectors
8,Unknown
9,Teffector_CM
10,naive_T_effectors
11,Unknown
12,CD8_Naive
13,naive_T_effectors
14,CD8_Naive
15,naive_T_effectors
16,Unknown
17,Classical_mono
18,Unknown
19,naive_T_effectors
20,naive_T_effectors
21,CD8_Naive
22,gdTCR_Mem
23,CD8_Naive
24,CD4_PeaReactive
25,naive_T_effectors
26,B_cells_Naive
27,mCD1
28,naive_T_effectors
29,naive_T_effectors
30,Unknown
31,Unknown
32,naive_T_effectors
33,CD8_Naive
34,B_cells_Mem
35,Teffector_CM
36,CD8_Naive
37,NK_Cells
38,Unknown
39,naive_T_effectors
40,Unknown
41,naive_T_effectors
42,naive_T_effectors
43,NK_Cells
44,naive_T_effectors
45,CD8_Naive
46,B_cells_Naive
47,Treg_Mem
48,naive_T_effectors
49,naive_T_effectors
50,naive_T_effectors
51,naive_T_effectors
52,Classical_mono
53,CD8_Naive
54,NK_Cells
55,NK_Cells
56,Teffector_CM
57,naive_T_effectors
58,CD8_Naive
59,Teffector_CM
60,Classical_mono
61,B_cells_Naive
62,naive_T_effectors
63,Classical_mono
64,NK_Cells
65,CD8_Naive
66,naive_T_effectors
67,naive_T_effectors
68,Unknown
69,Teffector_CM
70,naive_T_effectors
71,Unknown
72,Unknown
73,gdTCR_Mem
74,naive_T_effectors
75,naive_T_effectors
76,Unknown
77,Classical_mono
78,Unknown
79,naive_T_effectors
80,CD8_PeaReactive
81,naive_T_effectors
82,Teffector_CM
83,NK_Cells
84,naive_T_effectors
85,naive_T_effectors
86,naive_T_effectors
87,naive_T_effectors
88,Classical_mono
89,CD8_Naive
90,Unknown
91,Teffector_CM
92,naive_T_effectors
93,naive_T_effectors
94,Unknown
95,CD8_Naive
96,naive_T_effectors
97,naive_T_effectors
98,naive_T_effectors
99,B_cells_Mem
100,Treg_Mem
101,CD8_Naive
102,Unknown
103,naive_T_effectors
104,B_cells_Mem
105,CD8_Naive
106,CD8_Effectory_memory
107,Unknown
108,Classical_mono
109,naive_T_effectors
110,B_cells_Naive
111,mCD1
112,naive_T_effectors
113,gdTCR_Mem
114,Classical_mono
115,naive_T_effectors
116,CD8_Naive
117,CD8_Naive
118,naive_T_effectors
119,CD8_Naive
120,Teffector_CM
121,Teffector_CM
122,CD8_Naive
123,CD8_Naive
124,NK_Cells
125,NK_Cells
126,naive_T_effectors
127,CD8_Naive
128,CD8_Naive
129,NK_Cells
130,naive_T_effectors
131,naive_T_effectors
132,Classical_mono
133,CD8_Naive
134,Unknown
135,naive_T_effectors
136,Unknown
137,naive_T_effectors
138,naive_T_effectors
139,Unknown
140,naive_T_effectors
141,CD8_Naive
142,Unknown
143,Unknown
144,naive_T_effectors
145,Teffector_CM
146,naive_T_effectors
147,Teffector_CM
148,naive_T_effectors
149,Teffector_EM
150,NK_Cells
151,naive_T_effectors
152,naive_T_effectors
153,CD8_Naive
154,Unknown
155,naive_T_effectors
156,CD8_Central_memory
157,naive_T_effectors
158,NK_Cells
159,naive_T_effectors
160,Unknown
161,Teffector_CM
162,CD8_Naive
163,B_cells_Mem
164,CD8_Naive
165,Classical_mono
166,naive_T_effectors
167,naive_T_effectors
168,Classical_mono
169,NK_Cells
170,naive_T_effectors
171,Unknown
172,Unknown
173,CD8_Naive
174,Classical_mono
175,naive_T_effectors
176,Unknown
177,NK_Cells
178,naive_T_effectors
179,Teffector_CM
180,Teffector_EM
181,Treg_Mem
182,Teffector_CM
183,B_cells_Naive
184,naive_T_effectors
185,CD8_Naive
186,naive_T_effectors
187,naive_T_effectors
188,naive_T_effectors
189,naive_T_effectors
190,NK_Cells
191,Unknown
192,naive_T_effectors
193,CD8_Naive
194,NK_Cells
195,Classical_mono
196,naive_T_effectors
197,Unknown
198,Unknown
199,Classical_mono
200,B_cells_Naive
201,CD8_Central_memory
202,gdTCR_Mem
203,naive_T_effectors
204,CD8_Naive
205,Unknown
206,Teffector_CM
207,Unknown
208,Unknown
209,Unknown
210,CD8_Effectory_memory
211,NK_Cells
212,Teffector_CM
213,naive_T_effectors
214,naive_T_effectors
215,naive_T_effectors
216,Teffector_CM
217,B_cells_Naive
218,Classical_mono
219,Unknown
220,naive_T_effectors
221,Unknown
222,naive_T_effectors
223,CD8_Naive
224,Unknown
225,Unknown
226,CD8_Naive
227,CD8_Naive
228,naive_T_effectors
229,Unknown
230,Teffector_CM
231,Unknown
232,CD8_Naive
233,CD8_Naive
234,Treg_Mem
235,CD8_Naive
236,naive_T_effectors
237,naive_T_effectors
238,naive_T_effectors
239,Unknown
240,naive_T_effectors
241,Unknown
242,CD8_Naive
243,Classical_mono
244,CD4_PeaReactive
245,Treg_Mem
246,naive_T_effectors
247,CD8_Naive
248,CD8_Naive
249,naive_T_effectors
250,Unknown
251,Classical_mono
252,CD8_Naive
253,naive_T_effectors
254,naive_T_effectors
255,naive_T_effectors
256,CD8_Naive
257,Unknown
258,Teffector_CM
259,CD8_Naive
260,Unknown
261,NK_Cells
262,naive_T_effectors
263,naive_T_effectors
264,Classical_mono
265,Unknown
266,CD8_Naive
267,naive_T_effectors
268,Classical_mono
269,Unknown
270,naive_T_effectors
271,CD8_Effectory_memory
272,Unknown
273,naive_T_effectors
274,Unknown
275,naive_T_effectors
276,naive_T_effectors
277,Classical_mono
278,CD8_Naive
279,Teffector_CM
280,Unknown
281,Teffector_CM
282,naive_T_effectors
283,CD8_Central_memory
284,CD8_Naive
285,NK_Cells
286,CD8_Naive
287,CD8_Naive
288,CD8_Naive
289,Classical_mono
290,mCD1
291,CD8_Naive
292,Unknown
293,CD8_Naive
294,Classical_mono
295,Unknown
296,NK_Cells
297,naive_T_effectors
298,NK_Cells
299,Unknown
300,Unknown
301,naive_T_effectors
302,Unknown
303,CD8_Naive
304,CD8_Naive
305,B_cells_Naive
306,Treg_Mem
307,Teffector_CM
308,CD8_Naive
309,Unknown
310,NK_Cells
311,Unknown
312,NK_Cells
313,naive_T_effectors
314,CD8_Naive
315,Treg_Naive
316,Classical_mono
317,naive_T_effectors
318,naive_T_effectors
319,naive_T_effectors
320,gdTCR_Mem
321,CD8_Naive
322,naive_T_effectors
323,CD8_Naive
324,CD8_Naive
325,naive_T_effectors
326,CD8_Naive
327,Teffector_CM
328,NK_Cells
329,Unknown
330,naive_T_effectors
331,naive_T_effectors
332,CD8_Naive
333,naive_T_effectors
334,naive_T_effectors
335,naive_T_effectors
336,naive_T_effectors
337,Unknown
338,CD8_Central_memory
339,CD8_Naive
340,NK_Cells
341,B_cells_Naive
342,CD8_Naive
343,naive_T_effectors
344,NK_Cells
345,NK_Cells
346,NK_Cells
347,CD8_Naive
348,naive_T_effectors
349,Unknown
350,NK_Cells
351,NK_Cells
352,NK_Cells
353,naive_T_effectors
354,naive_T_effectors
355,naive_T_effectors
356,naive_T_effectors
357,naive_T_effectors
358,Teffector_CM
359,naive_T_effectors
360,naive_T_effectors
361,CD8_Naive
362,NK_Cells
363,naive_T_effectors
364,Unknown
365,CD8_Naive
366,Unknown
367,naive_T_effectors
368,CD8_Naive
369,Teffector_CM
370,Classical_mono
371,naive_T_effectors
372,Teffector_CM
373,CD8_Naive
374,CD8_Naive
375,intermediate_mono
376,Teffector_CM
377,CD8_Naive
378,naive_T_effectors
379,CD8_Central_memory
380,CD8_Naive
381,Unknown
382,CD8_Naive
383,naive_T_effectors
384,B_cells_Naive
385,CD8_Naive
386,naive_T_effectors
387,naive_T_effectors
388,NK_Cells
389,CD8_Naive
390,Treg_Naive
391,mCD1
392,NK_Cells
393,naive_T_effectors
394,B_cells_Naive
395,CD8_Central_memory
396,Unknown
397,CD8_Naive
398,NK_Cells
399,CD8_Naive
400,CD8_Naive
401,CD8_Naive
402,NK_Cells
403,CD8_Naive
404,naive_T_effectors
405,Classical_mono
406,naive_T_effectors
407,Unknown
408,CD8_Naive
409,naive_T_effectors
410,Unknown
411,naive_T_effectors
412,B_cells_Naive
413,Teffector_CM
414,naive_T_effectors
415,naive_T_effectors
416,naive_T_effectors
417,B_cells_Mem
418,CD8_Central_memory
419,NK_Cells
420,CD8_Naive
421,NK_Cells
422,naive_T_effectors
423,Treg_Mem
424,naive_T_effectors
425,Unknown
426,CD8_Naive
427,CD8_Naive
428,naive_T_effectors
429,CD8_Naive
430,NK_Cells
431,Classical_mono
432,NK_Cells
433,Classical_mono
434,Unknown
435,NK_Cells
436,CD8_Naive
437,gdTCR_Mem
438,B_cells_Naive
439,Teffector_EM
440,CD8_Naive
441,CD8_Naive
442,CD8_Naive
443,CD8_Naive
444,CD8_Naive
445,CD8_Effectory_memory
446,NK_Cells
447,CD8_Effectory_memory
448,naive_T_effectors
449,B_cells_Naive
450,naive_T_effectors
451,B_cells_Naive
452,naive_T_effectors
453,CD8_Naive
454,naive_T_effectors
455,NK_Cells
456,NK_Cells
457,Classical_mono
458,NK_Cells
459,Unknown
460,Classical_mono
461,naive_T_effectors
462,naive_T_effectors
463,Classical_mono
464,naive_T_effectors
465,naive_T_effectors
466,naive_T_effectors
467,naive_T_effectors
468,CD8_Naive
469,CD8_Naive
470,Unknown
471,CD8_Naive
472,Classical_mono
