Index,CellType
1,Unknown
2,Classical_mono
3,Classical_mono
4,CD8_Naive
5,Unknown
6,Treg_Mem
7,Unknown
8,naive_T_effectors
9,Teffector_CM
10,CD8_Naive
11,Classical_mono
12,CD8_Naive
13,gdTCR_Naive
14,Unknown
15,CD8_Naive
16,naive_T_effectors
17,Unknown
18,CD8_Naive
19,naive_T_effectors
20,NK_Cells
21,Classical_mono
22,naive_T_effectors
23,Teffector_CM
24,naive_T_effectors
25,Teffector_CM
26,naive_T_effectors
27,CD8_Naive
28,naive_T_effectors
29,CD8_Naive
30,Unknown
31,Teffector_CM
32,Teffector_CM
33,CD8_Naive
34,NK_Cells
35,NK_Cells
36,B_cells_Mem
37,Unknown
38,Classical_mono
39,B_cells_Naive
40,CD8_Naive
41,CD8_Naive
42,naive_T_effectors
43,Teffector_CM
44,Unknown
45,CD8_Naive
46,CD4_PeaReactive
47,Unknown
48,Classical_mono
49,naive_T_effectors
50,Unknown
51,Treg_Mem
52,Treg_Mem
53,Treg_Naive
54,naive_T_effectors
55,CD8_Central_memory
56,Unknown
57,naive_T_effectors
58,CD8_Naive
59,Unknown
60,Classical_mono
61,Classical_mono
62,CD8_Naive
63,naive_T_effectors
64,naive_T_effectors
65,naive_T_effectors
66,CD8_Naive
67,Teffector_CM
68,CD8_Naive
69,Unknown
70,Classical_mono
71,NK_Cells
72,CD8_Naive
73,Classical_mono
74,Teffector_CM
75,Teffector_CM
76,CD8_Naive
77,Teffector_CM
78,CD8_Naive
79,Unknown
80,NK_Cells
81,B_cells_Naive
82,naive_T_effectors
83,Classical_mono
84,CD8_Naive
85,CD8_Naive
86,gdTCR_Mem
87,Unknown
88,Unknown
89,naive_T_effectors
90,Treg_Naive
91,B_cells_Mem
92,B_cells_Naive
93,Classical_mono
94,naive_T_effectors
95,CD8_Naive
96,CD8_Naive
97,B_cells_Naive
98,B_cells_Naive
99,Unknown
100,naive_T_effectors
101,Classical_mono
102,naive_T_effectors
103,CD8_Naive
104,Unknown
105,Classical_mono
106,naive_T_effectors
107,Classical_mono
108,naive_T_effectors
109,CD8_Naive
110,naive_T_effectors
111,CD8_Naive
112,Classical_mono
113,Unknown
114,Classical_mono
115,Teffector_CM
116,Treg_Mem
117,CD8_Naive
118,B_cells_Naive
119,Classical_mono
120,CD8_Naive
121,CD8_Naive
122,CD8_Naive
123,naive_T_effectors
124,CD8_Naive
125,Unknown
126,Treg_Naive
127,Teffector_CM
128,Teffector_CM
129,naive_T_effectors
130,CD8_Central_memory
131,Unknown
132,CD8_Central_memory
133,Classical_mono
134,B_cells_Mem
135,CD8_Naive
136,CD8_Naive
137,Unknown
138,CD8_Naive
139,mCD1
140,CD8_Naive
141,naive_T_effectors
142,NK_Cells
143,NK_Cells
144,naive_T_effectors
145,CD8_Naive
146,Unknown
147,Classical_mono
148,CD8_Naive
149,naive_T_effectors
150,naive_T_effectors
151,naive_T_effectors
152,Unknown
153,Treg_Naive
154,naive_T_effectors
155,naive_T_effectors
156,CD8_Naive
157,Unknown
158,Classical_mono
159,CD8_Naive
160,CD8_Naive
161,CD8_Naive
162,CD8_Naive
163,B_cells_Naive
164,CD8_Naive
165,Classical_mono
166,naive_T_effectors
167,Unknown
168,CD8_Naive
169,Unknown
170,Unknown
171,CD8_Naive
172,naive_T_effectors
173,naive_T_effectors
174,CD8_Naive
175,CD8_Naive
176,Classical_mono
177,naive_T_effectors
178,CD8_Naive
179,naive_T_effectors
180,CD8_Naive
181,naive_T_effectors
182,naive_T_effectors
183,Unknown
184,CD8_Naive
185,Teffector_EM
186,naive_T_effectors
187,Unknown
188,Classical_mono
189,Treg_Naive
190,CD8_Naive
191,naive_T_effectors
192,naive_T_effectors
193,naive_T_effectors
194,NK_Cells
195,Classical_mono
196,Classical_mono
197,CD8_Naive
198,CD4_PeaReactive
199,naive_T_effectors
200,naive_T_effectors
201,Unknown
202,B_cells_Naive
203,naive_T_effectors
204,Teffector_CM
205,naive_T_effectors
206,naive_T_effectors
207,naive_T_effectors
208,naive_T_effectors
209,Classical_mono
210,Classical_mono
211,Unknown
212,naive_T_effectors
213,CD8_Central_memory
214,naive_T_effectors
215,Classical_mono
216,naive_T_effectors
217,Teffector_CM
218,Teffector_CM
219,naive_T_effectors
220,naive_T_effectors
221,naive_T_effectors
222,naive_T_effectors
223,Classical_mono
224,CD8_Naive
225,CD8_Naive
226,Unknown
227,naive_T_effectors
228,Classical_mono
229,gdTCR_Mem
230,Classical_mono
231,naive_T_effectors
232,naive_T_effectors
233,naive_T_effectors
234,naive_T_effectors
235,Unknown
236,Teffector_CM
237,CD8_Naive
238,CD8_Naive
239,Unknown
240,Classical_mono
241,Unknown
242,Teffector_CM
243,Teffector_CM
244,Teffector_CM
245,Unknown
246,Unknown
247,Unknown
248,naive_T_effectors
249,NK_Cells
250,naive_T_effectors
251,CD8_Central_memory
252,Unknown
253,Treg_Naive
254,CD8_Naive
255,NK_Cells
256,Unknown
257,naive_T_effectors
258,Teffector_CM
259,naive_T_effectors
260,Unknown
261,Classical_mono
262,naive_T_effectors
263,naive_T_effectors
264,naive_T_effectors
265,Unknown
266,Classical_mono
267,Classical_mono
268,Unknown
269,naive_T_effectors
270,Classical_mono
271,naive_T_effectors
272,Classical_mono
273,naive_T_effectors
274,CD8_Naive
275,NK_Cells
276,naive_T_effectors
277,Unknown
278,NK_Cells
279,Unknown
280,B_cells_Naive
281,gdTCR_Mem
282,naive_T_effectors
283,Unknown
284,B_cells_Mem
285,naive_T_effectors
286,naive_T_effectors
287,CD8_Naive
288,Treg_Mem
289,Unknown
290,naive_T_effectors
291,naive_T_effectors
292,naive_T_effectors
293,Teffector_CM
294,naive_T_effectors
295,Unknown
296,Teffector_CM
297,naive_T_effectors
298,non_classical_mono
299,naive_T_effectors
300,Unknown
301,naive_T_effectors
302,B_cells_Naive
303,naive_T_effectors
304,CD8_Naive
305,Unknown
306,naive_T_effectors
307,Classical_mono
