Index,CellType
1,naive_T_effectors
2,CD8_Naive
3,naive_T_effectors
4,naive_T_effectors
5,gdTCR_Mem
6,naive_T_effectors
7,naive_T_effectors
8,naive_T_effectors
9,CD8_Naive
10,CD8_Naive
11,naive_T_effectors
12,naive_T_effectors
13,Unknown
14,CD8_Naive
15,CD8_Naive
16,Unknown
17,naive_T_effectors
18,naive_T_effectors
19,CD8_Naive
20,naive_T_effectors
21,naive_T_effectors
22,naive_T_effectors
23,naive_T_effectors
24,naive_T_effectors
25,gdTCR_Mem
26,CD8_Naive
27,Teffector_CM
28,naive_T_effectors
29,naive_T_effectors
30,naive_T_effectors
31,naive_T_effectors
32,naive_T_effectors
33,CD8_Naive
34,CD8_Naive
35,naive_T_effectors
36,Unknown
37,NK_Cells
38,naive_T_effectors
39,Unknown
40,Unknown
41,naive_T_effectors
42,CD8_Naive
43,CD8_Naive
44,gdTCR_Mem
45,naive_T_effectors
46,naive_T_effectors
47,Teffector_CM
48,CD8_Naive
49,naive_T_effectors
50,naive_T_effectors
51,Unknown
52,CD8_Naive
53,naive_T_effectors
54,Teffector_CM
55,Treg_Naive
56,naive_T_effectors
57,CD8_Naive
58,Unknown
59,Unknown
60,naive_T_effectors
61,naive_T_effectors
62,CD8_Naive
63,naive_T_effectors
64,naive_T_effectors
65,CD8_Effectory_memory
66,CD8_Naive
67,Teffector_CM
68,naive_T_effectors
69,CD8_Naive
70,naive_T_effectors
71,Unknown
72,naive_T_effectors
73,Unknown
74,naive_T_effectors
75,naive_T_effectors
76,CD8_Naive
77,naive_T_effectors
78,NK_Cells
79,Unknown
80,naive_T_effectors
81,CD8_Naive
82,Unknown
83,CD8_Naive
84,CD8_Naive
85,naive_T_effectors
86,naive_T_effectors
87,naive_T_effectors
88,CD8_Naive
89,naive_T_effectors
90,naive_T_effectors
91,Teffector_CM
92,NK_Cells
93,naive_T_effectors
94,Teffector_CM
95,naive_T_effectors
96,gdTCR_Mem
97,naive_T_effectors
98,naive_T_effectors
99,naive_T_effectors
100,naive_T_effectors
101,naive_T_effectors
102,naive_T_effectors
103,naive_T_effectors
104,naive_T_effectors
105,Teffector_CM
106,naive_T_effectors
107,CD8_Naive
108,naive_T_effectors
109,naive_T_effectors
110,naive_T_effectors
111,naive_T_effectors
112,CD8_Naive
113,Unknown
114,naive_T_effectors
115,naive_T_effectors
116,CD8_Naive
117,Teffector_CM
118,CD8_Naive
119,CD8_Effectory_memory
120,naive_T_effectors
121,CD8_Naive
122,naive_T_effectors
123,naive_T_effectors
124,naive_T_effectors
125,NK_Cells
126,naive_T_effectors
127,naive_T_effectors
128,CD8_Naive
129,naive_T_effectors
130,Unknown
131,naive_T_effectors
132,Treg_Naive
133,naive_T_effectors
134,naive_T_effectors
135,Unknown
136,Teffector_CM
137,Treg_Mem
138,naive_T_effectors
139,naive_T_effectors
140,CD8_Naive
141,naive_T_effectors
142,CD8_Naive
143,naive_T_effectors
144,Teffector_CM
145,CD8_Naive
146,Teffector_CM
147,Unknown
148,CD8_Naive
149,naive_T_effectors
150,CD8_Central_memory
151,naive_T_effectors
152,Unknown
153,CD8_Naive
154,CD8_Central_memory
155,naive_T_effectors
156,naive_T_effectors
157,naive_T_effectors
158,B_cells_Naive
159,naive_T_effectors
160,naive_T_effectors
161,CD8_Naive
162,CD8_Naive
163,naive_T_effectors
164,naive_T_effectors
165,naive_T_effectors
166,naive_T_effectors
167,CD8_Naive
168,naive_T_effectors
169,naive_T_effectors
170,CD8_Naive
