Index,CellType
1,CD8_Central_memory
2,Unknown
3,NK_Cells
4,Classical_mono
5,Teffector_CM
6,naive_T_effectors
7,NK_Cells
8,Teffector_CM
9,Teffector_CM
10,Teffector_CM
11,Classical_mono
12,naive_T_effectors
13,Treg_Mem
14,NK_Cells
15,CD8_Central_memory
16,Classical_mono
17,Teffector_CM
18,CD8_Central_memory
19,CD8_Naive
20,Unknown
21,CD8_Central_memory
22,Unknown
23,NK_Cells
24,naive_T_effectors
25,Unknown
26,Teffector_CM
27,NK_Cells
28,Unknown
29,Classical_mono
30,B_cells_Naive
31,Treg_Naive
32,NK_Cells
33,Teffector_CM
34,naive_T_effectors
35,CD8_Naive
36,Teffector_CM
37,Unknown
38,NK_Cells
39,NK_Cells
40,CD8_Naive
41,CD8_Naive
42,naive_T_effectors
43,Teffector_CM
44,Unknown
45,NK_Cells
46,Classical_mono
47,Classical_mono
48,Unknown
49,gdTCR_Mem
50,Classical_mono
51,NK_Cells
52,Unknown
53,Unknown
54,Classical_mono
55,NK_Cells
56,Unknown
57,NK_Cells
58,NK_Cells
59,Treg_Mem
60,Teffector_CM
61,NK_Cells
62,Unknown
63,Classical_mono
64,CD8_Naive
65,Teffector_CM
66,Unknown
67,NK_Cells
68,Classical_mono
69,NK_Cells
70,naive_T_effectors
71,naive_T_effectors
72,Unknown
73,Unknown
74,NK_Cells
75,CD8_Central_memory
76,naive_T_effectors
77,naive_T_effectors
78,Teffector_CM
79,Unknown
80,Unknown
81,Classical_mono
82,Classical_mono
83,CD8_Central_memory
84,CD8_Naive
85,CD8_Naive
86,Classical_mono
87,CD8_Effectory_memory
88,NK_Cells
89,NK_Cells
90,NK_Cells
91,naive_T_effectors
92,Unknown
93,gdTCR_Naive
94,CD8_Naive
95,Teffector_CM
96,NK_Cells
97,CD8_Central_memory
98,CD8_PeaReactive
99,Teffector_CM
100,Teffector_CM
101,Classical_mono
102,Unknown
103,Classical_mono
104,NK_Cells
105,Classical_mono
106,Teffector_CM
107,Teffector_CM
108,NK_Cells
109,Unknown
110,Unknown
111,Unknown
112,CD8_Naive
113,Unknown
114,Unknown
115,Unknown
116,Classical_mono
117,Unknown
118,Unknown
119,Classical_mono
120,NK_Cells
121,NK_Cells
122,Unknown
123,Teffector_CM
124,naive_T_effectors
125,Unknown
126,NK_Cells
127,Unknown
128,Classical_mono
129,Classical_mono
130,NK_Cells
131,Unknown
132,CD8_Central_memory
133,Unknown
134,Classical_mono
135,Unknown
136,gdTCR_Mem
137,NK_Cells
138,Classical_mono
139,CD8_Effectory_memory
140,Unknown
141,Teffector_CM
142,Unknown
143,Unknown
144,Classical_mono
145,Unknown
146,Classical_mono
147,CD8_Naive
148,NK_Cells
149,gdTCR_Mem
150,NK_Cells
151,NK_Cells
152,NK_Cells
153,NK_Cells
154,Classical_mono
155,Classical_mono
156,NK_Cells
157,NK_Cells
158,B_cells_Naive
159,Unknown
160,NK_Cells
161,Teffector_CM
162,Teffector_CM
163,Treg_Mem
164,CD8_Central_memory
165,Teffector_CM
166,CD8_Naive
167,Classical_mono
168,Classical_mono
169,Unknown
170,CD4_PeaReactive
171,Unknown
172,Unknown
173,Classical_mono
174,Unknown
175,Unknown
176,intermediate_mono
176,non_classical_mono
177,Teffector_CM
178,CD8_Central_memory
179,Unknown
180,Teffector_CM
181,NK_Cells
182,Teffector_CM
183,NK_Cells
184,Unknown
185,CD8_Naive
186,NK_Cells
187,Unknown
188,Unknown
189,NK_Cells
190,Classical_mono
191,naive_T_effectors
192,CD8_Central_memory
193,CD8_Naive
194,Classical_mono
195,NK_Cells
196,NK_Cells
197,naive_T_effectors
198,Classical_mono
199,NK_Cells
200,Classical_mono
201,Unknown
202,Unknown
203,naive_T_effectors
204,Classical_mono
205,Classical_mono
206,Classical_mono
207,Teffector_CM
208,CD4_PeaReactive
209,CD8_Naive
210,Classical_mono
211,Classical_mono
212,Unknown
213,Unknown
214,NK_Cells
215,Unknown
216,CD8_Naive
217,B_cells_Mem
218,Classical_mono
219,NK_Cells
220,Unknown
221,Classical_mono
222,Classical_mono
223,Unknown
224,NK_Cells
225,Classical_mono
226,naive_T_effectors
227,Teffector_CM
228,NK_Cells
229,Teffector_CM
230,Unknown
231,Unknown
232,NK_Cells
233,CD8_Central_memory
234,Unknown
235,NK_Cells
236,CD8_Effectory_memory
237,Unknown
238,Treg_Mem
239,intermediate_mono
240,CD8_Central_memory
241,CD8_Naive
242,CD8_Naive
243,CD8_Naive
244,Teffector_CM
245,Teffector_CM
246,Classical_mono
247,Treg_Naive
248,Teffector_CM
249,Teffector_CM
250,Teffector_CM
251,Classical_mono
252,Unknown
253,Classical_mono
254,CD8_Central_memory
255,Teffector_CM
256,Unknown
257,naive_T_effectors
258,Treg_Mem
259,CD8_Naive
260,NK_Cells
261,Teffector_CM
262,Unknown
263,Teffector_CM
264,CD8_PeaReactive
265,Unknown
266,Classical_mono
267,naive_T_effectors
268,Teffector_CM
269,Teffector_CM
270,CD8_PeaReactive
271,NK_Cells
272,CD8_Naive
273,NK_Cells
274,NK_Cells
275,naive_T_effectors
276,Classical_mono
277,naive_T_effectors
278,B_cells_Mem
279,Unknown
280,Unknown
281,Treg_Mem
282,Teffector_CM
283,naive_T_effectors
284,Teffector_CM
285,Unknown
286,Unknown
287,Teffector_CM
288,CD8_Central_memory
289,B_cells_Naive
290,NK_Cells
291,Teffector_CM
292,CD8_Central_memory
293,CD8_PeaReactive
294,Unknown
295,NK_Cells
296,Classical_mono
297,Classical_mono
298,CD8_Naive
299,CD4_PeaReactive
300,naive_T_effectors
301,naive_T_effectors
302,Classical_mono
303,NK_Cells
304,Classical_mono
305,Teffector_CM
306,NK_Cells
307,Classical_mono
308,CD8_Naive
309,Unknown
310,Unknown
311,Classical_mono
312,NK_Cells
313,Teffector_CM
314,Classical_mono
315,Teffector_CM
316,Classical_mono
317,Teffector_CM
318,Unknown
319,B_cells_Mem
320,intermediate_mono
321,Classical_mono
322,Treg_Mem
323,B_cells_Naive
324,NK_Cells
325,NK_Cells
326,Treg_Mem
327,Classical_mono
