Index,CellType
1,Teffector_CM
2,Teffector_CM
3,Teffector_EM
4,B_cells_Naive
5,Classical_mono
6,Classical_mono
7,gdTCR_Naive
8,Unknown
9,Unknown
10,Unknown
11,Unknown
12,CD8_Naive
13,CD8_Naive
14,Classical_mono
15,Classical_mono
16,CD8_Naive
17,Teffector_CM
18,NK_Cells
19,Classical_mono
20,Unknown
21,Classical_mono
22,Unknown
23,Teffector_CM
24,naive_T_effectors
25,NK_Cells
26,CD8_Naive
27,Classical_mono
28,NK_Cells
29,CD8_Naive
30,NK_Cells
31,naive_T_effectors
32,naive_T_effectors
33,CD8_Naive
34,CD8_Naive
35,Unknown
36,CD8_Naive
37,CD8_Naive
38,Classical_mono
39,naive_T_effectors
40,Teffector_CM
41,Unknown
42,naive_T_effectors
43,Unknown
44,naive_T_effectors
45,naive_T_effectors
46,naive_T_effectors
47,naive_T_effectors
48,Classical_mono
49,non_classical_mono
50,CD8_Naive
51,CD8_Naive
52,naive_T_effectors
53,Unknown
54,Classical_mono
55,CD8_Naive
56,NK_Cells
57,NK_Cells
58,Unknown
59,NK_Cells
60,naive_T_effectors
61,Unknown
62,Unknown
63,Teffector_CM
64,naive_T_effectors
65,Treg_Naive
66,naive_T_effectors
67,CD8_Naive
68,CD8_Naive
69,Unknown
70,naive_T_effectors
71,naive_T_effectors
72,CD8_Naive
73,Teffector_CM
74,Unknown
75,CD8_Central_memory
76,Classical_mono
77,CD8_Naive
78,naive_T_effectors
79,Unknown
80,CD8_Naive
81,CD8_Naive
82,Classical_mono
83,Classical_mono
84,naive_T_effectors
85,CD8_Naive
86,Teffector_CM
87,NK_Cells
88,gdTCR_Mem
89,Unknown
90,Unknown
91,Unknown
92,CD8_Naive
93,CD8_Naive
94,CD8_Naive
95,naive_T_effectors
96,naive_T_effectors
97,Unknown
98,Unknown
99,naive_T_effectors
100,Classical_mono
101,CD8_Central_memory
102,naive_T_effectors
103,Unknown
104,CD8_PeaReactive
105,gdTCR_Mem
106,naive_T_effectors
107,naive_T_effectors
108,naive_T_effectors
109,Unknown
110,Unknown
111,Teffector_CM
112,Unknown
113,Unknown
114,NK_Cells
115,NK_Cells
116,gdTCR_Mem
117,Teffector_CM
118,Teffector_EM
119,Unknown
120,naive_T_effectors
121,NK_Cells
122,naive_T_effectors
123,naive_T_effectors
124,Classical_mono
125,Unknown
126,CD8_Naive
127,CD8_Naive
128,naive_T_effectors
129,CD8_Naive
130,naive_T_effectors
131,Unknown
132,Teffector_EM
133,naive_T_effectors
134,Unknown
135,naive_T_effectors
136,CD8_Naive
137,Treg_Naive
138,Unknown
139,Classical_mono
140,naive_T_effectors
141,NK_Cells
142,CD8_Naive
143,B_cells_Naive
144,CD8_Naive
145,gdTCR_Mem
146,Unknown
147,Unknown
148,Classical_mono
149,Unknown
150,naive_T_effectors
151,Unknown
152,CD8_Naive
153,CD8_Naive
154,naive_T_effectors
155,CD8_Naive
156,Teffector_CM
157,Unknown
158,naive_T_effectors
159,naive_T_effectors
160,CD8_Naive
161,Unknown
162,naive_T_effectors
163,Teffector_CM
164,B_cells_Mem
165,naive_T_effectors
166,Teffector_CM
167,Teffector_EM
168,CD8_Naive
169,NK_Cells
170,Unknown
171,Unknown
172,Unknown
173,CD8_Naive
174,Unknown
175,Classical_mono
176,Unknown
177,CD8_Naive
178,Unknown
179,Unknown
180,CD8_Naive
181,Unknown
182,naive_T_effectors
183,CD8_Naive
184,Unknown
185,naive_T_effectors
186,intermediate_mono
187,CD8_Naive
188,Teffector_CM
189,gdTCR_Mem
190,gdTCR_Mem
191,Classical_mono
192,CD8_Naive
193,gdTCR_Mem
194,NK_Cells
195,naive_T_effectors
196,Classical_mono
197,naive_T_effectors
198,NK_Cells
199,NK_Cells
200,Teffector_CM
201,CD8_Central_memory
202,Classical_mono
203,naive_T_effectors
204,CD8_Naive
205,CD8_Naive
206,Unknown
207,Unknown
208,CD8_Naive
209,Unknown
210,Unknown
211,CD8_Naive
212,Classical_mono
213,CD8_PeaReactive
214,Treg_Naive
215,NK_Cells
216,Treg_Naive
217,Teffector_EM
218,CD8_Effectory_memory
219,Teffector_CM
220,Unknown
221,Teffector_CM
222,Classical_mono
223,intermediate_mono
224,naive_T_effectors
225,CD8_Naive
226,CD8_Naive
227,naive_T_effectors
228,Teffector_CM
229,Unknown
230,naive_T_effectors
231,Treg_Mem
232,Teffector_CM
233,Unknown
234,Unknown
235,NK_Cells
236,NK_Cells
237,CD8_Naive
238,naive_T_effectors
239,CD8_Naive
240,naive_T_effectors
241,Unknown
242,CD8_Naive
243,CD8_Naive
244,Unknown
245,NK_Cells
246,Unknown
247,Classical_mono
248,CD8_Naive
249,Classical_mono
250,naive_T_effectors
251,naive_T_effectors
252,Unknown
253,Unknown
254,naive_T_effectors
255,Unknown
256,Unknown
257,gdTCR_Mem
258,CD8_Naive
259,naive_T_effectors
260,Teffector_CM
261,gdTCR_Mem
262,naive_T_effectors
263,Teffector_CM
264,Unknown
265,naive_T_effectors
266,B_cells_Naive
267,Teffector_CM
268,gdTCR_Naive
269,CD8_Naive
270,CD8_Naive
271,CD8_Effectory_memory
272,CD8_Central_memory
273,Unknown
274,Unknown
275,naive_T_effectors
276,Teffector_CM
277,Unknown
278,naive_T_effectors
279,naive_T_effectors
280,Treg_Naive
281,CD8_Naive
282,naive_T_effectors
283,Treg_Naive
284,naive_T_effectors
285,Unknown
286,CD8_Naive
287,Unknown
288,naive_T_effectors
289,naive_T_effectors
290,Unknown
291,Classical_mono
292,naive_T_effectors
293,Teffector_CM
294,Treg_Naive
295,Classical_mono
296,Unknown
297,CD8_Naive
298,CD8_Naive
299,naive_T_effectors
300,Unknown
301,Unknown
302,CD8_Naive
303,Unknown
304,Classical_mono
305,Treg_Mem
306,Treg_Naive
307,CD8_Naive
308,Unknown
309,Teffector_CM
310,Unknown
311,CD8_Naive
312,NK_Cells
313,naive_T_effectors
314,Teffector_CM
315,CD8_Naive
316,Unknown
317,Teffector_CM
318,Unknown
319,Teffector_CM
320,Teffector_CM
321,Unknown
322,naive_T_effectors
323,CD8_Central_memory
324,CD8_Naive
325,NK_Cells
326,CD8_Naive
327,NK_Cells
328,Classical_mono
329,CD8_Naive
330,NK_Cells
331,Unknown
332,B_cells_Mem
333,Unknown
334,B_cells_Naive
335,Teffector_CM
336,Unknown
337,Unknown
338,naive_T_effectors
