Index,CellType
1,Unknown
2,Classical_mono
3,gdTCR_Naive
4,Teffector_CM
5,Unknown
6,NK_Cells
7,CD8_Central_memory
8,gdTCR_Mem
9,NK_Cells
10,Teffector_CM
11,Unknown
12,Teffector_CM
13,Teffector_CM
14,NK_Cells
15,naive_T_effectors
16,NK_Cells
17,CD8_Naive
18,CD8_Naive
19,naive_T_effectors
20,CD8_Central_memory
21,naive_T_effectors
22,Teffector_CM
23,NK_Cells
24,CD8_Central_memory
25,Teffector_CM
26,NK_Cells
27,NK_Cells
28,Teffector_CM
29,NK_Cells
30,Unknown
31,Unknown
32,CD8_Naive
33,CD8_Central_memory
34,CD8_Naive
35,CD8_Effectory_memory
36,Unknown
37,Teffector_CM
38,Unknown
39,Unknown
40,Classical_mono
41,naive_T_effectors
42,Teffector_CM
43,Treg_Mem
44,Treg_Naive
45,naive_T_effectors
46,CD8_Naive
47,Unknown
48,Unknown
49,NK_Cells
50,NK_Cells
51,Teffector_EM
52,Unknown
53,NK_Cells
54,Teffector_CM
55,CD8_Effectory_memory
56,CD8_Central_memory
57,CD8_Naive
58,Unknown
59,Classical_mono
60,Teffector_CM
61,Unknown
62,Teffector_CM
63,CD8_Effectory_memory
64,Teffector_CM
65,CD8_Naive
66,NK_Cells
67,CD8_PeaReactive
68,Teffector_CM
69,Teffector_CM
70,Unknown
71,NK_Cells
72,Classical_mono
73,Unknown
74,Unknown
75,Unknown
76,Unknown
77,CD8_Central_memory
78,Treg_Naive
79,Unknown
80,CD8_PeaReactive
81,CD8_Effectory_memory
82,NK_Cells
83,Unknown
84,Unknown
85,Unknown
86,Unknown
87,Unknown
88,Teffector_CM
89,Unknown
90,Classical_mono
91,NK_Cells
92,CD8_Naive
93,Teffector_EM
94,CD8_Naive
95,CD8_Naive
96,B_cells_Naive
97,CD8_Central_memory
98,naive_T_effectors
99,NK_Cells
100,Teffector_CM
101,CD8_Central_memory
102,Unknown
103,Teffector_CM
104,NK_Cells
105,B_cells_Naive
106,Unknown
107,naive_T_effectors
108,NK_Cells
109,pDCs
110,Classical_mono
111,gdTCR_Mem
112,NK_Cells
113,Teffector_CM
114,NK_Cells
115,Teffector_CM
116,Classical_mono
117,NK_Cells
118,CD8_Naive
119,Unknown
120,NK_Cells
121,naive_T_effectors
122,Unknown
123,CD8_Naive
124,Teffector_CM
125,NK_Cells
126,Unknown
127,non_classical_mono
128,Teffector_CM
129,Unknown
130,Teffector_CM
131,Teffector_CM
132,Teffector_CM
133,Teffector_EM
134,CD8_Naive
135,CD8_Central_memory
136,Unknown
137,Teffector_CM
138,Teffector_CM
139,CD8_Central_memory
140,CD8_Effectory_memory
141,Teffector_CM
142,Classical_mono
143,Unknown
144,Unknown
145,CD8_Central_memory
146,Classical_mono
147,Teffector_CM
148,non_classical_mono
149,Teffector_CM
150,Unknown
151,gdTCR_Naive
152,Teffector_CM
153,CD8_Central_memory
154,Teffector_CM
155,NK_Cells
156,Unknown
157,naive_T_effectors
158,Teffector_CM
159,naive_T_effectors
160,CD8_Effectory_memory
161,Unknown
162,Unknown
163,Teffector_CM
164,CD8_PeaReactive
165,naive_T_effectors
166,CD8_Naive
167,B_cells_Naive
168,CD8_Naive
169,naive_T_effectors
170,Unknown
171,Treg_Naive
172,Teffector_CM
173,Teffector_CM
174,Teffector_EM
175,Teffector_CM
176,NK_Cells
177,CD8_Central_memory
178,gdTCR_Mem
179,NK_Cells
180,naive_T_effectors
181,NK_Cells
182,Treg_Mem
183,Teffector_CM
184,Classical_mono
185,naive_T_effectors
186,Unknown
187,Teffector_CM
188,CD8_Central_memory
189,Unknown
190,NK_Cells
191,NK_Cells
192,NK_Cells
193,Unknown
194,mCD1
195,CD8_Central_memory
196,CD8_Naive
197,NK_Cells
198,CD8_Central_memory
199,Classical_mono
200,CD8_Central_memory
201,Teffector_CM
202,naive_T_effectors
203,Teffector_CM
204,CD8_Central_memory
205,CD8_Effectory_memory
206,Unknown
207,Teffector_CM
208,Unknown
209,naive_T_effectors
210,Teffector_CM
211,Unknown
212,Unknown
213,Unknown
214,NK_Cells
215,Unknown
216,Unknown
217,NK_Cells
218,naive_T_effectors
219,naive_T_effectors
220,CD8_Naive
221,CD8_Naive
222,Classical_mono
223,CD8_Central_memory
224,Unknown
225,CD8_Central_memory
226,NK_Cells
227,NK_Cells
228,Classical_mono
229,CD8_Naive
230,Teffector_CM
231,CD8_Naive
232,NK_Cells
233,Treg_Naive
234,CD8_Effectory_memory
235,NK_Cells
236,NK_Cells
237,Unknown
238,B_cells_Naive
239,NK_Cells
240,Teffector_CM
241,CD8_Naive
242,gdTCR_Mem
243,NK_Cells
244,Teffector_CM
245,Unknown
246,NK_Cells
247,Treg_Mem
248,intermediate_mono
249,gdTCR_Mem
250,CD8_Central_memory
251,NK_Cells
252,Unknown
253,NK_Cells
254,Unknown
255,CD8_Naive
256,NK_Cells
257,CD8_Naive
258,Unknown
259,CD8_Central_memory
260,Teffector_CM
261,Teffector_CM
262,Classical_mono
263,Teffector_CM
264,B_cells_Naive
265,Teffector_CM
266,CD8_Effectory_memory
267,Teffector_CM
268,NK_Cells
269,CD8_Naive
270,CD8_Effectory_memory
271,Teffector_CM
272,Unknown
273,Classical_mono
274,Unknown
275,CD8_Central_memory
276,CD8_Naive
277,NK_Cells
278,naive_T_effectors
279,Unknown
280,gdTCR_Mem
281,CD8_Naive
282,CD8_Central_memory
283,NK_Cells
284,Teffector_CM
285,NK_Cells
286,NK_Cells
287,NK_Cells
288,gdTCR_Mem
289,Classical_mono
290,CD8_Naive
291,CD8_PeaReactive
292,CD8_Central_memory
293,Unknown
294,CD8_Effectory_memory
295,NK_Cells
296,Teffector_CM
297,CD8_Central_memory
298,B_cells_Mem
299,Classical_mono
300,Unknown
301,Teffector_CM
302,Unknown
303,gdTCR_Mem
304,B_cells_Mem
305,NK_Cells
306,naive_T_effectors
307,Teffector_CM
308,NK_Cells
309,Unknown
