Index,CellType
1,naive_T_effectors
2,gdTCR_Mem
3,B_cells_Naive
4,naive_T_effectors
5,CD8_Naive
6,Unknown
7,Unknown
8,CD8_Naive
9,naive_T_effectors
10,naive_T_effectors
11,Unknown
12,NK_Cells
13,naive_T_effectors
14,naive_T_effectors
15,CD8_Naive
16,B_cells_Naive
17,naive_T_effectors
18,CD8_Naive
19,naive_T_effectors
20,Teffector_CM
21,Teffector_CM
22,Teffector_CM
23,CD8_Naive
24,CD8_Naive
25,CD8_Naive
26,NK_Cells
27,naive_T_effectors
28,naive_T_effectors
29,Classical_mono
30,Unknown
31,naive_T_effectors
32,naive_T_effectors
33,naive_T_effectors
34,NK_Cells
35,CD8_Naive
36,Classical_mono
37,CD8_Naive
38,NK_Cells
39,gdTCR_Mem
40,B_cells_Naive
41,B_cells_Mem
42,Classical_mono
43,B_cells_Naive
44,NK_Cells
45,naive_T_effectors
46,Unknown
47,CD8_Naive
48,Teffector_CM
49,naive_T_effectors
50,CD8_Naive
51,CD8_Naive
52,naive_T_effectors
53,naive_T_effectors
54,Teffector_CM
55,CD8_Central_memory
56,Classical_mono
57,CD8_Naive
58,naive_T_effectors
59,CD8_Naive
60,naive_T_effectors
61,naive_T_effectors
62,Teffector_CM
63,CD8_Naive
64,B_cells_Naive
65,naive_T_effectors
66,NK_Cells
67,B_cells_Naive
68,Teffector_CM
69,Unknown
70,naive_T_effectors
71,Classical_mono
72,CD8_Naive
73,Teffector_CM
74,Teffector_CM
75,CD8_Naive
76,naive_T_effectors
77,naive_T_effectors
78,CD8_Naive
79,CD8_Naive
80,Unknown
81,Unknown
82,Treg_Naive
83,Teffector_CM
84,CD8_Naive
85,CD8_Naive
86,CD8_Naive
87,CD8_Effectory_memory
88,CD8_Naive
89,CD8_Naive
90,naive_T_effectors
91,CD8_Central_memory
92,NK_Cells
93,Teffector_CM
94,CD8_Naive
95,naive_T_effectors
96,naive_T_effectors
97,CD8_Naive
98,naive_T_effectors
99,naive_T_effectors
100,naive_T_effectors
101,naive_T_effectors
102,CD8_PeaReactive
103,NK_Cells
104,CD8_Naive
105,CD8_Naive
106,gdTCR_Mem
107,NK_Cells
108,Treg_Naive
109,CD8_Naive
110,Classical_mono
111,Unknown
112,Teffector_EM
113,B_cells_Naive
114,CD8_Naive
115,CD8_Naive
116,naive_T_effectors
117,Unknown
118,CD8_Naive
119,B_cells_Naive
120,Teffector_CM
121,CD8_Naive
122,naive_T_effectors
123,CD8_Naive
124,CD8_Naive
125,Unknown
126,Teffector_CM
127,gdTCR_Mem
128,naive_T_effectors
129,Teffector_CM
130,naive_T_effectors
131,CD8_Naive
132,naive_T_effectors
133,naive_T_effectors
134,CD8_Naive
135,Unknown
136,B_cells_Naive
137,NK_Cells
138,naive_T_effectors
139,naive_T_effectors
140,Unknown
141,Classical_mono
142,naive_T_effectors
143,B_cells_Naive
144,Classical_mono
145,Teffector_CM
146,naive_T_effectors
147,NK_Cells
148,naive_T_effectors
149,NK_Cells
150,Unknown
151,Classical_mono
152,CD8_Naive
153,NK_Cells
154,Unknown
155,Teffector_CM
156,Unknown
157,naive_T_effectors
158,Unknown
159,Unknown
160,naive_T_effectors
161,gdTCR_Mem
162,Unknown
163,naive_T_effectors
164,CD8_Naive
165,Unknown
166,naive_T_effectors
167,CD8_Naive
168,naive_T_effectors
169,CD8_Naive
170,B_cells_Naive
171,Unknown
172,CD8_Naive
173,Unknown
174,naive_T_effectors
175,Unknown
176,B_cells_Naive
177,Unknown
178,gdTCR_Mem
179,naive_T_effectors
180,CD8_Naive
181,naive_T_effectors
182,Classical_mono
183,CD8_Naive
184,CD8_Naive
185,naive_T_effectors
186,CD8_Naive
187,gdTCR_Mem
188,naive_T_effectors
189,Teffector_CM
190,naive_T_effectors
191,B_cells_Naive
192,CD8_Naive
193,Unknown
194,B_cells_Naive
195,naive_T_effectors
196,Teffector_CM
197,CD8_Naive
198,CD8_Naive
199,NK_Cells
200,CD8_Naive
201,Unknown
202,Unknown
203,Unknown
204,Unknown
205,naive_T_effectors
206,Unknown
207,naive_T_effectors
208,CD8_Naive
209,B_cells_Naive
210,naive_T_effectors
211,Unknown
212,naive_T_effectors
213,CD8_Naive
214,naive_T_effectors
215,CD8_Central_memory
216,Unknown
217,naive_T_effectors
218,CD8_Naive
219,CD8_Naive
220,Classical_mono
221,NK_Cells
222,naive_T_effectors
223,naive_T_effectors
224,Unknown
225,Teffector_CM
226,CD8_Naive
227,naive_T_effectors
228,CD8_Naive
229,naive_T_effectors
230,Unknown
231,naive_T_effectors
232,naive_T_effectors
233,naive_T_effectors
234,Teffector_CM
235,naive_T_effectors
236,NK_Cells
237,NK_Cells
238,CD8_Naive
239,CD8_Naive
240,CD8_Naive
241,Teffector_CM
242,CD8_Naive
243,Unknown
244,B_cells_Naive
245,CD8_Naive
246,B_cells_Naive
247,Unknown
248,naive_T_effectors
249,gdTCR_Mem
250,Treg_Naive
251,naive_T_effectors
252,Unknown
253,B_cells_Naive
254,Treg_Naive
255,Unknown
256,CD8_Naive
257,naive_T_effectors
258,Classical_mono
259,naive_T_effectors
260,Unknown
261,CD8_Naive
262,naive_T_effectors
263,Teffector_CM
264,naive_T_effectors
265,Unknown
266,naive_T_effectors
267,Unknown
268,CD8_Naive
269,Teffector_CM
270,Unknown
271,naive_T_effectors
272,Teffector_CM
273,Unknown
274,CD8_Naive
275,naive_T_effectors
276,Teffector_CM
277,B_cells_Naive
278,CD8_Naive
279,NK_Cells
280,Unknown
281,naive_T_effectors
282,Teffector_CM
283,CD8_Naive
284,Teffector_CM
285,CD8_Naive
286,CD8_Naive
287,CD8_Naive
288,Teffector_CM
289,naive_T_effectors
290,CD8_Naive
291,Teffector_EM
292,Classical_mono
293,Unknown
294,naive_T_effectors
295,naive_T_effectors
296,B_cells_Mem
297,naive_T_effectors
298,CD8_Naive
299,Unknown
300,Unknown
301,naive_T_effectors
302,Unknown
303,Teffector_CM
304,naive_T_effectors
305,naive_T_effectors
306,Classical_mono
307,naive_T_effectors
308,CD8_Naive
309,CD8_Naive
310,naive_T_effectors
311,naive_T_effectors
312,Unknown
313,Treg_Mem
314,naive_T_effectors
315,gdTCR_Mem
316,Unknown
317,CD8_Naive
318,B_cells_Mem
319,Teffector_CM
320,CD8_Naive
321,naive_T_effectors
322,Treg_Naive
323,Unknown
324,B_cells_Naive
325,Teffector_CM
326,Classical_mono
327,naive_T_effectors
328,Unknown
329,naive_T_effectors
330,naive_T_effectors
331,B_cells_Naive
332,CD8_Naive
333,naive_T_effectors
334,Teffector_CM
335,Unknown
336,CD8_Naive
337,CD8_Naive
338,CD8_Naive
339,CD8_Naive
340,CD8_Naive
341,naive_T_effectors
342,naive_T_effectors
343,CD8_Naive
344,naive_T_effectors
345,Unknown
346,naive_T_effectors
347,Teffector_CM
348,naive_T_effectors
349,B_cells_Naive
350,Unknown
351,Unknown
352,Unknown
353,Unknown
354,naive_T_effectors
355,CD8_Naive
356,naive_T_effectors
357,Unknown
358,naive_T_effectors
359,Unknown
360,CD8_Naive
361,CD8_Naive
362,Teffector_CM
363,naive_T_effectors
364,Teffector_CM
365,B_cells_Naive
366,naive_T_effectors
367,CD8_Naive
368,CD8_Naive
369,NK_Cells
370,Teffector_CM
371,naive_T_effectors
372,naive_T_effectors
373,CD8_Naive
374,Classical_mono
375,naive_T_effectors
376,CD8_Naive
377,CD8_Naive
378,naive_T_effectors
379,Teffector_EM
380,naive_T_effectors
381,CD8_Naive
382,CD8_Naive
383,Teffector_CM
384,CD8_Naive
385,Teffector_CM
386,B_cells_Naive
387,Unknown
388,naive_T_effectors
389,naive_T_effectors
390,Teffector_CM
391,CD8_Naive
392,CD8_Naive
393,naive_T_effectors
394,Classical_mono
395,CD8_Central_memory
396,CD8_Naive
397,B_cells_Naive
398,naive_T_effectors
399,naive_T_effectors
400,Unknown
401,NK_Cells
402,naive_T_effectors
403,naive_T_effectors
404,NK_Cells
405,CD8_Naive
406,Teffector_EM
407,naive_T_effectors
408,naive_T_effectors
409,naive_T_effectors
410,Unknown
411,Classical_mono
412,NK_Cells
413,NK_Cells
414,naive_T_effectors
415,CD8_Naive
416,CD8_Naive
417,Unknown
418,naive_T_effectors
419,Unknown
420,gdTCR_Mem
421,CD8_Naive
422,Unknown
423,Teffector_CM
424,CD8_Naive
425,Unknown
426,NK_Cells
427,Treg_Naive
428,naive_T_effectors
429,NK_Cells
430,naive_T_effectors
431,naive_T_effectors
432,naive_T_effectors
433,naive_T_effectors
434,Teffector_CM
435,naive_T_effectors
436,naive_T_effectors
437,CD8_Naive
438,naive_T_effectors
439,CD8_Naive
440,Unknown
441,B_cells_Naive
442,Classical_mono
443,naive_T_effectors
444,naive_T_effectors
445,NK_Cells
446,CD8_Naive
447,naive_T_effectors
448,CD8_Naive
