Index,CellType
1,naive_T_effectors
2,naive_T_effectors
3,CD8_Central_memory
4,Unknown
5,gdTCR_Mem
6,CD8_PeaReactive
7,NK_Cells
8,Unknown
9,naive_T_effectors
10,Treg_Mem
11,NK_Cells
12,naive_T_effectors
13,naive_T_effectors
14,naive_T_effectors
15,CD8_PeaReactive
16,Unknown
17,naive_T_effectors
18,naive_T_effectors
19,naive_T_effectors
20,CD8_Naive
21,NK_Cells
22,CD8_PeaReactive
23,Unknown
24,CD8_PeaReactive
25,CD8_Naive
26,Teffector_CM
27,Unknown
28,B_cells_Naive
29,CD8_Naive
30,CD8_PeaReactive
31,Unknown
32,Unknown
33,CD8_Naive
34,naive_T_effectors
35,NK_Cells
36,CD8_Naive
37,Teffector_CM
38,naive_T_effectors
39,Unknown
40,CD8_Naive
41,Unknown
42,Unknown
43,CD8_Effectory_memory
44,Unknown
45,CD8_Naive
46,naive_T_effectors
47,naive_T_effectors
48,Unknown
49,naive_T_effectors
50,CD8_Naive
51,Teffector_EM
52,Unknown
53,CD8_Naive
54,gdTCR_Mem
55,Teffector_CM
56,CD4_PeaReactive
57,naive_T_effectors
58,NK_Cells
59,Teffector_CM
60,Treg_Naive
61,Unknown
62,naive_T_effectors
63,NK_Cells
64,B_cells_Naive
65,Unknown
66,naive_T_effectors
67,Unknown
68,B_cells_Naive
69,CD8_Naive
70,Unknown
71,gdTCR_Mem
72,NK_Cells
73,CD8_Central_memory
74,NK_Cells
75,CD8_Central_memory
76,naive_T_effectors
77,Unknown
78,NK_Cells
79,naive_T_effectors
80,naive_T_effectors
81,Unknown
82,naive_T_effectors
83,CD8_Naive
84,Unknown
85,naive_T_effectors
86,CD8_Naive
87,Unknown
88,B_cells_Naive
89,Teffector_CM
90,Unknown
91,naive_T_effectors
92,Unknown
93,CD8_Naive
94,naive_T_effectors
95,NK_Cells
96,CD8_Naive
97,naive_T_effectors
98,naive_T_effectors
99,Treg_Mem
100,naive_T_effectors
101,CD8_Naive
102,NK_Cells
103,NK_Cells
104,naive_T_effectors
105,Teffector_CM
106,naive_T_effectors
107,NK_Cells
108,Teffector_CM
109,naive_T_effectors
110,Treg_Mem
111,naive_T_effectors
112,B_cells_Naive
113,Unknown
114,Unknown
115,Teffector_CM
116,naive_T_effectors
117,CD8_Naive
118,naive_T_effectors
119,CD8_Central_memory
120,Teffector_CM
121,CD8_Naive
122,naive_T_effectors
123,CD8_Naive
124,naive_T_effectors
125,naive_T_effectors
126,Unknown
127,NK_Cells
128,Teffector_CM
129,naive_T_effectors
130,naive_T_effectors
131,Unknown
132,NK_Cells
133,Treg_Mem
134,CD8_Naive
135,naive_T_effectors
136,Unknown
137,Teffector_CM
138,naive_T_effectors
139,naive_T_effectors
140,naive_T_effectors
141,naive_T_effectors
142,B_cells_Naive
143,CD8_Naive
144,naive_T_effectors
145,CD8_Naive
146,naive_T_effectors
147,naive_T_effectors
148,naive_T_effectors
149,naive_T_effectors
150,Teffector_CM
151,NK_Cells
152,Teffector_CM
153,Teffector_CM
154,Unknown
155,NK_Cells
156,naive_T_effectors
157,Unknown
158,B_cells_Naive
159,Teffector_CM
160,Teffector_CM
161,NK_Cells
162,Teffector_CM
163,CD8_Naive
164,naive_T_effectors
165,naive_T_effectors
166,CD8_Naive
167,naive_T_effectors
168,naive_T_effectors
169,Teffector_CM
170,Unknown
171,Teffector_CM
172,naive_T_effectors
173,naive_T_effectors
174,Unknown
175,naive_T_effectors
176,B_cells_Naive
177,naive_T_effectors
178,CD8_PeaReactive
179,NK_Cells
180,Unknown
181,naive_T_effectors
182,naive_T_effectors
183,naive_T_effectors
184,NK_Cells
185,Unknown
186,Treg_Naive
187,naive_T_effectors
188,Teffector_CM
189,naive_T_effectors
190,B_cells_Naive
191,naive_T_effectors
192,Unknown
193,B_cells_Naive
194,Unknown
195,CD8_Naive
196,naive_T_effectors
197,Unknown
198,B_cells_Naive
199,naive_T_effectors
200,Teffector_CM
201,naive_T_effectors
202,CD8_Effectory_memory
203,naive_T_effectors
204,naive_T_effectors
205,Unknown
206,B_cells_Naive
207,CD8_Naive
208,gdTCR_Mem
209,naive_T_effectors
210,Unknown
211,naive_T_effectors
212,naive_T_effectors
213,naive_T_effectors
214,CD8_PeaReactive
215,naive_T_effectors
216,Teffector_CM
217,naive_T_effectors
218,Unknown
219,naive_T_effectors
220,Teffector_CM
221,B_cells_Naive
222,Unknown
223,naive_T_effectors
224,naive_T_effectors
225,CD8_Central_memory
226,naive_T_effectors
227,NK_Cells
228,CD8_Naive
229,Unknown
230,Teffector_CM
231,naive_T_effectors
232,Unknown
233,Teffector_CM
234,naive_T_effectors
235,naive_T_effectors
236,naive_T_effectors
237,Treg_Mem
238,Unknown
239,naive_T_effectors
240,naive_T_effectors
241,naive_T_effectors
242,Teffector_CM
243,B_cells_Naive
244,Teffector_CM
245,naive_T_effectors
246,naive_T_effectors
247,Teffector_CM
248,Unknown
249,Classical_mono
250,CD8_Central_memory
251,NK_Cells
252,CD8_Naive
253,NK_Cells
254,B_cells_Naive
255,Unknown
256,Unknown
257,NK_Cells
258,Treg_Naive
259,Unknown
260,B_cells_Naive
261,naive_T_effectors
262,CD8_Naive
263,Teffector_CM
264,naive_T_effectors
265,Teffector_CM
266,naive_T_effectors
267,naive_T_effectors
268,Teffector_CM
269,CD8_Naive
270,naive_T_effectors
271,CD8_Naive
272,naive_T_effectors
273,Teffector_CM
274,Unknown
275,Teffector_CM
276,Unknown
277,Teffector_CM
278,naive_T_effectors
279,naive_T_effectors
280,Unknown
281,Treg_Naive
282,B_cells_Naive
283,NK_Cells
284,naive_T_effectors
285,Unknown
286,Teffector_CM
287,Treg_Mem
288,NK_Cells
289,naive_T_effectors
290,Treg_Naive
291,CD8_Central_memory
292,naive_T_effectors
293,CD8_Effectory_memory
294,naive_T_effectors
295,CD8_Naive
296,naive_T_effectors
297,CD8_Central_memory
298,B_cells_Naive
299,naive_T_effectors
300,Teffector_CM
301,gdTCR_Mem
302,NK_Cells
303,CD8_Central_memory
304,NK_Cells
305,Teffector_CM
